Timestamp,Open,High,Low,Close,Volume,Adj Close,SMA_50,SMA_200,RSI_14
2020-05-08 13:30:00,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,133838400,75.46578216552734,,,
2020-05-11 13:30:00,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,145946400,76.65325927734375,,,
2020-05-12 13:30:00,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,162301200,75.77723693847656,,,
2020-05-13 13:30:00,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,200622400,74.86229705810547,,,
2020-05-14 13:30:00,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,158929200,75.32221221923828,,,
2020-05-15 13:30:00,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,166348400,74.87690734863281,,,
2020-05-18 13:30:00,78.2925033569336,79.125,77.58000183105469,78.73999786376953,135178400,76.64108276367188,,,
2020-05-19 13:30:00,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,101729600,76.19821166992188,,,
2020-05-20 13:30:00,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,111504800,77.68013000488281,,,
2020-05-21 13:30:00,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,102688800,77.10099792480469,,,
2020-05-22 13:30:00,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,81803200,77.59740447998047,,,
2020-05-26 13:30:00,80.875,81.05999755859375,79.125,79.18250274658203,125522000,77.07179260253906,,,
2020-05-27 13:30:00,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,112945200,77.40758514404297,,,
2020-05-28 13:30:00,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,133560800,77.44165802001953,,,60.35179358288085
2020-05-29 13:30:00,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,153532400,77.36621856689453,,,59.87847321366253
2020-06-01 13:30:00,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,80791200,78.31766510009766,,,58.869216289725216
2020-06-02 13:30:00,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,87642800,78.68024444580078,,,66.3649180212239
2020-06-03 13:30:00,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,104491200,79.1133804321289,,,75.34086588576014
2020-06-04 13:30:00,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,87560400,78.43204498291016,,,68.06105484798321
2020-06-05 13:30:00,80.8375015258789,82.9375,80.80750274658203,82.875,137250400,80.66587829589844,,,77.8376113655608
2020-06-08 13:30:00,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,95654400,81.1427993774414,,,74.7062089502743
2020-06-09 13:30:00,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,147712400,83.70514678955078,,,83.42365661527174
2020-06-10 13:30:00,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,166651600,85.85865020751953,,,84.35903205272439
2020-06-11 13:30:00,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,201662400,81.73655700683594,,,65.00713317499398
2020-06-12 13:30:00,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,200146000,82.44221496582031,,,65.47489948927048
